objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,specObjID,z,zErr,photoZ,photoErr,class,subClass
1237651213362725293,3,21.60245,0.1531491,19.06402,0.01039154,17.59468,0.005489679,16.65838,0.004499754,16.13318,0.007239824,413233886617692160,0.0001206391,1.118055E-05,0.058791,0.132002,STAR,M2
1237651225173885042,3,17.57872,0.009885504,16.49405,0.003587384,16.11484,0.003519183,15.99382,0.003737755,15.9625,0.006846935,413242682710714368,-0.0002182147,8.218825E-06,0.018076,0.009684,STAR,G0
1237651225174081555,3,17.29852,0.00852579,16.25855,0.003352747,15.91623,0.003219354,15.81208,0.003429174,15.79548,0.006300793,413242407832807424,-0.0001269199,1.099594E-05,0.015731,0.010577,STAR,F5
1237651225174278430,3,20.60011,0.06177568,18.20043,0.006268186,17.10324,0.00441892,16.68914,0.004388981,16.45131,0.008752827,413238559542110208,-7.118692E-05,7.804275E-06,0.159945,0.027687,STAR,K5
1237651225710755883,3,24.46824,0.8924742,21.57197,0.06148306,19.83391,0.02014379,19.40224,0.02003166,19.65606,0.09522083,413231687594436608,-8.067706E-05,2.995456E-05,0.286486,0.078296,STAR,K5
1237651226247626784,3,20.44819,0.05614328,18.46091,0.007232476,17.59562,0.005510161,17.25296,0.005781268,17.06812,0.01179263,413233336861878272,-0.0003941048,7.111854E-06,0.122446,0.043154,STAR,K3
1237651226247823506,3,24.10929,6.804446,17.99701,0.02826303,16.57647,0.008856569,16.18448,0.01069222,23.80599,4.591598,413220967356065792,-0.0002535164,5.827891E-05,-9999,-9999,STAR,M1
1237651226783056124,3,19.37096,0.0293189,17.53177,0.004824096,16.7153,0.003972396,16.42301,0.004157369,16.25097,0.007750285,412159938970806272,-0.0001440339,7.665961E-06,0.114125,0.037021,STAR,K3
1237651226784366624,3,18.10037,0.01341085,16.43906,0.003442278,15.81905,0.003206959,15.61196,0.003388843,15.51276,0.005389645,413226739792111616,1.473826E-05,6.740567E-06,0.042856,0.025661,STAR,K1
1237651226784629024,3,22.30569,0.2830945,19.79263,0.01508892,18.40278,0.008126868,17.66627,0.00699103,17.3588,0.01496693,413210521995601920,-0.0001484542,1.09725E-05,0.322287,0.041218,STAR,M0
1237651272415772753,3,18.58739,0.01907646,17.08068,0.004433183,16.55927,0.00392988,16.42527,0.0043774,16.32095,0.008906146,485285431328401408,6.327976E-05,8.352446E-06,0.033645,0.014226,STAR,F9
1237651272952512996,3,19.9231,0.04731118,18.00826,0.006546043,17.23702,0.005279744,16.96146,0.005228044,16.81219,0.01292978,485321990090024960,-0.0001784212,8.940195E-06,0.101932,0.050954,STAR,K3
1237651272953037191,3,20.15065,0.08411527,18.2853,0.00980992,17.40509,0.006890572,17.05819,0.006628013,16.81701,0.01775286,485304672781887488,-0.0001422449,1.552687E-05,0.139614,0.030057,STAR,K1
1237651273489711492,3,21.25104,0.1275628,18.5128,0.008380583,17.12848,0.004875254,15.93722,0.003808125,15.29262,0.005001052,485327212770256896,4.963119E-05,1.283405E-05,-9999,-9999,STAR,M3
1237652899155017738,3,18.32028,0.01651686,17.42225,0.004967828,17.15604,0.004837442,17.05675,0.005491049,17.06827,0.01445327,513487905134503936,0.0001448553,1.787799E-05,0.020128,0.021394,STAR,F5
1237656528919134253,3,24.5117,6.7004,19.37393,0.02948177,16.31425,0.004161899,16.3574,0.004772068,22.79026,1.809756,412187701639407616,-5.178253E-05,6.922043E-06,-9999,-9999,STAR,F5
1237656529456070679,3,17.80383,0.01303457,16.08941,0.003342214,15.45293,0.00325654,15.24353,0.003139498,15.14977,0.005166664,412212990406846464,-4.885117E-06,6.872489E-06,0.037874,0.016829,STAR,K1
1237656529992679937,3,23.78901,1.16304,20.10715,0.02439227,18.57424,0.01065437,17.86852,0.008474275,17.46295,0.02350998,412202270168475648,-0.0001322483,4.316844E-05,0.314184,0.051352,STAR,M1
1237659896173166680,3,24.49181,1.131775,19.01092,0.01086184,17.60384,0.005998402,17.10732,0.005910841,16.99647,0.01265635,412213540162660352,-0.0003204355,2.472084E-05,0.205427,0.033776,STAR,M4
1237659897783451944,3,20.39562,0.05523943,17.92792,0.006000518,16.6429,0.004569246,15.94633,0.004062331,15.57188,0.005678524,412247350145214464,-0.000150388,8.302151E-06,0.154408,0.025933,STAR,M0
1237660241386733629,3,22.04144,0.3548605,23.6298,0.5347749,24.61152,0.9954479,18.7186,0.01768479,17.70367,0.02378507,464034071677265920,-8.867552E-05,3.039972E-05,-9999,-9999,STAR,F9
1237660241923473639,3,24.42678,2.223415,20.34776,0.05130418,18.70065,0.01773193,18.0209,0.0144114,17.69011,0.0352618,464028574119127040,0.0008135823,1.758448,0.362298,0.031742,STAR,L9
1237663278472626200,3,14.73667,0.009190756,14.72178,0.004357549,15.19983,0.008415263,15.41425,0.01900213,23.2893,24.62282,447103514271836160,3.571696E-05,1.019391E-05,-9999,-9999,STAR,M0
1237663785279160460,3,19.94578,0.08244572,18.25914,0.009981431,17.29224,0.006697112,16.89577,0.006688909,16.58237,0.01501289,447104613783463936,-1.196727E-05,1.105286E-05,0.123894,0.014593,STAR,G2
1237671265495154872,3,21.53858,0.118588,18.98892,0.009568224,17.63578,0.005827247,16.92912,0.005206537,16.5349,0.008985288,378313947108894720,-3.791297E-05,1.06894E-05,0.189898,0.049366,STAR,M0
1237671762638012530,3,19.51832,0.03600662,16.94136,0.004492023,15.6559,0.003381498,14.51403,0.003273815,13.9027,0.003739324,378319994422847488,6.911489E-05,1.506592E-05,0.056948,0.170585,STAR,M3
1237671763711426810,3,18.90333,0.09007032,17.43265,0.01005476,16.83924,0.00915022,16.61642,0.01091117,16.48825,0.03819229,378327965882148864,0.003507467,5.457158E-05,0.033755,0.019997,STAR,F9
1237651250440831099,3,22.02047,0.1883279,19.17987,0.01054233,17.7124,0.005914682,16.45873,0.004131453,15.80619,0.005727881,702664386086463488,-0.0002053829,1.740181E-05,-9999,-9999,STAR,M3
