objID,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,specObjID,z,zErr,photoZ,photoErr,class,subClass
1237648703505695043,19.80941,0.0706985,18.47166,0.0113361,17.55251,0.007766051,17.14458,0.007504462,16.83013,0.01891622,326569829421049856,0.2057731,2.790941E-05,0.172344,0.024476,GALAXY,STARFORMING
1237648703506284735,22.0464,0.3774928,20.42872,0.04458021,18.72089,0.01544157,18.05521,0.01267162,17.61005,0.02762296,326515403595474944,0.4160989,0.0001009585,0.377447,0.030495,GALAXY,
1237648703525159484,21.14124,0.2410722,18.86799,0.01573604,17.73462,0.008711982,17.31014,0.007778681,16.95456,0.01726548,353547716564903936,0.1613218,4.987988E-05,0.167498,0.01295,GALAXY,
1237648703525355880,19.63598,0.06294812,18.25658,0.009772173,17.56028,0.007385452,17.18378,0.006825419,16.87352,0.01591332,353536996326533120,0.0661457,1.084155E-05,0.105395,0.024921,GALAXY,
1237648703525356018,21.41278,0.3462099,19.28652,0.02423002,17.7896,0.009865747,17.24031,0.008139241,16.84542,0.01817084,353533422913742848,0.2439565,6.860902E-05,0.261159,0.012568,GALAXY,
1237648704023757044,20.6185,0.1396514,18.73063,0.01377472,17.65957,0.008235185,17.11149,0.007544959,16.66051,0.01798278,299555098386786304,0.1448559,2.4941E-05,0.129357,0.01952,GALAXY,
1237648704023757044,20.6185,0.1396514,18.73063,0.01377472,17.65957,0.008235185,17.11149,0.007544959,16.66051,0.01798278,299555372794931200,0.1448964,2.525854E-05,0.129357,0.01952,GALAXY,
1237648704042172560,18.54039,0.02138128,17.89134,0.006695027,17.64103,0.006890282,17.50591,0.008088366,17.36899,0.02336625,326598416723372032,0.03147073,3.926227E-06,0.026812,0.005873,GALAXY,STARBURST
1237648704042696734,19.94392,0.04439461,18.62481,0.008664322,17.86276,0.006438021,17.35121,0.005996431,17.15142,0.01427203,326565981130352640,0.1364352,7.929741E-06,0.155378,0.033901,GALAXY,STARFORMING
1237648704042696946,19.77791,0.08197835,18.19846,0.01087215,17.53843,0.008844222,17.24799,0.009761882,16.91084,0.02692216,326560758450120704,0.1092876,2.300402E-05,0.06851,0.036209,GALAXY,STARFORMING
1237648704042828039,20.97024,0.1114607,18.73123,0.01011437,17.71728,0.006536852,17.32223,0.006518676,16.96011,0.01504816,326553061868726272,0.1091934,3.422426E-05,0.126993,0.01102,GALAXY,
1237648704042828073,22.10285,0.4131399,19.99316,0.03281675,18.26241,0.01138127,17.68444,0.01012758,17.23882,0.02418426,326557185037330432,0.329421,9.165335E-05,0.340779,0.022316,GALAXY,
1237648704042893344,20.56606,0.07886174,18.6151,0.009274264,17.5849,0.006027723,17.19156,0.006030486,16.87016,0.01403197,326543441141983232,0.1374262,2.639679E-05,0.144254,0.015632,GALAXY,
1237648704042893506,20.67318,0.1261862,18.51578,0.01170713,17.65688,0.008236232,17.27229,0.007814209,17.03449,0.02193188,326542341630355456,0.1381202,3.128931E-05,0.107732,0.035758,GALAXY,
1237648704042958971,20.62538,0.09095197,18.73866,0.01045168,17.64063,0.006482446,17.20876,0.006280573,16.85801,0.01452986,326542891386169344,0.1512865,2.163298E-05,0.154031,0.010494,GALAXY,
1237648704043024429,19.87073,0.0783333,18.52306,0.01296806,17.56137,0.008194924,17.09778,0.007904933,16.89282,0.02336871,326530796758263808,0.2182958,2.807281E-05,0.199824,0.023421,GALAXY,STARFORMING
1237648704043024658,24.73032,1.647336,20.41211,0.03936004,18.64396,0.01329713,18.05123,0.0115354,17.72927,0.03055256,326531621391984640,0.3284696,7.545583E-05,0.337358,0.017448,GALAXY,
1237648704043155561,19.52532,0.0593342,18.13727,0.009965086,17.53951,0.008509639,17.13693,0.008690196,16.83666,0.02301475,326520076519892992,0.08114978,1.140188E-05,0.077766,0.024368,GALAXY,STARFORMING
1237648704043155883,22.66905,0.3660682,21.43653,0.06419494,19.71461,0.02105728,18.95557,0.01671213,18.50633,0.03814287,326520351397799936,0.4578933,9.741371E-05,0.440376,0.019674,GALAXY,
1237648704579108990,21.06884,0.1451231,18.87966,0.01181993,17.59061,0.006756295,17.12598,0.006309591,16.74917,0.01510024,325559379057207296,0.1915889,4.465715E-05,0.19747,0.009793,GALAXY,
1237648704579109146,21.34476,0.1213799,20.51564,0.02648956,19.80205,0.02193108,19.29043,0.01951328,19.36626,0.07880197,325556905156044800,0.1915861,2.139164E-05,0.328403,0.12938,GALAXY,STARBURST
1237648704579240149,21.10317,0.1587681,19.03087,0.01401238,17.69921,0.007429671,17.19622,0.006894298,16.83843,0.01701581,326618757688485888,0.2032925,5.306881E-05,0.211922,0.009864,GALAXY,
1237648705116110945,19.2587,0.02990728,18.21723,0.007156646,17.76479,0.006595563,17.42292,0.00711079,17.30947,0.01787841,326617383298951168,0.1378386,6.344801E-06,0.104155,0.021827,GALAXY,STARBURST
1237648705116242037,20.09407,0.07299194,18.46406,0.009956938,17.55208,0.006847272,17.07072,0.006745822,16.71635,0.01459207,326629203048949760,0.1380618,1.15403E-05,0.121287,0.021995,GALAXY,STARFORMING
1237648705116242647,25.97439,0.9742999,21.4028,0.1199476,19.50551,0.03339137,18.64096,0.02374382,18.16931,0.05182838,326627828659415040,0.483824,0.0001583616,0.475326,0.019962,GALAXY,
1237648705135247738,18.9695,0.03426014,18.04756,0.008049754,17.7282,0.008110836,17.45013,0.009081948,17.37532,0.02681145,352566677851891712,0.0849696,6.918151E-06,0.090974,0.018954,GALAXY,STARBURST
1237648702969348436,21.4141,0.127773,21.27744,0.06259305,21.28144,0.08318551,21.48751,0.1413572,22.20964,0.6792861,327718264601864192,0.005315684,9.442711E-06,0.21388,0.071213,GALAXY,STARFORMING
1237648702969348436,21.4141,0.127773,21.27744,0.06259305,21.28144,0.08318551,21.48751,0.1413572,22.20964,0.6792861,327715245441181696,0.005298289,9.554308E-06,0.21388,0.071213,GALAXY,STARFORMING
1237648702969413789,21.59438,0.3507269,19.48439,0.02922124,17.84849,0.01058144,17.26333,0.009411363,16.87568,0.02141007,327705070462330880,0.327154,8.120893E-05,0.306203,0.014543,GALAXY,
1237648702969413789,21.59438,0.3507269,19.48439,0.02922124,17.84849,0.01058144,17.26333,0.009411363,16.87568,0.02141007,327705349836531712,0.3272496,5.901157E-05,0.306203,0.014543,GALAXY,
1237648703506219235,22.29052,0.5949861,20.28126,0.04659505,18.6031,0.0163533,17.90833,0.01294352,17.48529,0.02969854,327718814357678080,0.4303942,0.0001114005,0.393064,0.037382,GALAXY,
1237648703506219235,22.29052,0.5949861,20.28126,0.04659505,18.6031,0.0163533,17.90833,0.01294352,17.48529,0.02969854,327717444464437248,0.4307306,9.972027E-05,0.393064,0.037382,GALAXY,
1237648703506219447,23.25541,1.055269,20.74815,0.056335,18.92729,0.01761829,18.3173,0.01476376,17.95753,0.03556947,327716619830716416,0.3643312,8.911065E-05,0.35892,0.018066,GALAXY,
1237648703506219447,23.25541,1.055269,20.74815,0.056335,18.92729,0.01761829,18.3173,0.01476376,17.95753,0.03556947,327719364113491968,0.3641572,9.614345E-05,0.35892,0.018066,GALAXY,
1237648703506284710,20.07573,0.07052863,18.46424,0.009732476,17.55271,0.006736423,17.0416,0.006071184,16.68731,0.01339511,327706994607679488,0.1676797,2.12156E-05,0.11578,0.023641,GALAXY,STARFORMING
1237648703506284710,20.07573,0.07052863,18.46424,0.009732476,17.55271,0.006736423,17.0416,0.006071184,16.68731,0.01339511,327707273981880320,0.1675885,1.408875E-05,0.11578,0.023641,GALAXY,STARFORMING
1237648704042893537,20.82028,0.1187917,18.67735,0.01101315,17.505,0.006431099,17.07779,0.006311355,16.71544,0.0148816,327719918365599744,0.1707532,2.913367E-05,0.166917,0.009159,GALAXY,
1237648704042893537,20.82028,0.1187917,18.67735,0.01101315,17.505,0.006431099,17.07779,0.006311355,16.71544,0.0148816,327722662648375296,0.1707106,3.391309E-05,0.166917,0.009159,GALAXY,
1237648704579764327,20.24541,0.05900459,18.45921,0.007995356,17.53714,0.005836072,17.14064,0.005767601,16.84861,0.01399626,327732012993505280,0.08963352,1.901053E-05,0.114265,0.018893,GALAXY,
1237648704579764327,20.24541,0.05900459,18.45921,0.007995356,17.53714,0.005836072,17.14064,0.005767601,16.84861,0.01399626,327732283375118336,0.08960801,3.034193E-05,0.114265,0.018893,GALAXY,
1237648704580092029,20.18058,0.0766075,18.45046,0.009851941,17.63288,0.007420734,17.25297,0.007454833,17.01526,0.02068464,327734212016760832,0.07111648,2.589278E-05,0.098993,0.028717,GALAXY,
1237648704580092029,20.18058,0.0766075,18.45046,0.009851941,17.63288,0.007420734,17.25297,0.007454833,17.01526,0.02068464,327733657764653056,0.0711285,3.595189E-05,0.098993,0.028717,GALAXY,
1237648704580223146,19.69157,0.06129048,18.36294,0.01017339,17.66956,0.008164919,17.26191,0.008137961,17.02101,0.02452634,327743553369303040,0.1176837,1.644393E-05,0.114642,0.025521,GALAXY,
1237648704580223146,19.69157,0.06129048,18.36294,0.01017339,17.66956,0.008164919,17.26191,0.008137961,17.02101,0.02452634,327746856400480256,0.1177062,1.303844E-05,0.114642,0.025521,GALAXY,
1237648704580223221,22.6926,0.5646108,20.68112,0.04968109,18.90022,0.01600914,18.2735,0.01325036,17.85513,0.03512064,327746581522573312,0.3554264,9.241542E-05,0.360011,0.020221,GALAXY,
1237648704580223221,22.6926,0.5646108,20.68112,0.04968109,18.90022,0.01600914,18.2735,0.01325036,17.85513,0.03512064,327744378003023872,0.3552483,0.0001224578,0.360011,0.020221,GALAXY,
1237648704580288696,19.52392,0.05559898,18.60482,0.01190423,17.86282,0.009346109,17.50672,0.00979573,17.30451,0.03099075,327700402034206720,0.2578351,1.111122E-05,0.205063,0.024532,GALAXY,
1237648704580288696,19.52392,0.05559898,18.60482,0.01190423,17.86282,0.009346109,17.50672,0.00979573,17.30451,0.03099075,327700672415819776,0.257829,1.215394E-05,0.205063,0.024532,GALAXY,STARFORMING
1237648704605388899,22.5407,0.3844768,20.48285,0.03124739,19.50865,0.01953904,19.00543,0.0173616,18.64677,0.04581947,391931667993880576,0.04932613,3.766138E-05,0.170038,0.045053,GALAXY,
1237648704605389533,20.15032,0.1097998,18.67018,0.01460445,17.75199,0.009783055,17.35263,0.009552118,17.09078,0.02770177,391930293604345856,0.1942173,2.046173E-05,0.17189,0.026542,GALAXY,STARFORMING
1237648704605389533,20.15032,0.1097998,18.67018,0.01460445,17.75199,0.009783055,17.35263,0.009552118,17.09078,0.02770177,391933042802845696,0.194239,2.255304E-05,0.17189,0.026542,GALAXY,
1237648705653506266,21.78267,0.2929148,20.18591,0.03313791,18.45873,0.01200804,17.84797,0.01072881,17.5131,0.0261359,327728989336528896,0.337171,0.0001351072,0.339802,0.019459,GALAXY,
1237648705653506266,21.78267,0.2929148,20.18591,0.03313791,18.45873,0.01200804,17.84797,0.01072881,17.5131,0.0261359,327727885328607232,0.3372442,8.783906E-05,0.339802,0.019459,GALAXY,
1237648705653768820,24.11207,2.061031,21.08862,0.08901406,19.54673,0.03399248,18.60153,0.02348182,18.13317,0.05329051,327741354346047488,0.5116894,0.0001956569,0.510846,0.02403,GALAXY,
1237648705653768820,24.11207,2.061031,21.08862,0.08901406,19.54673,0.03399248,18.60153,0.02348182,18.13317,0.05329051,327741358842341376,0.5112719,0.0001691617,0.510846,0.02403,GALAXY,
1237648705669563202,22.39179,0.8373487,20.28004,0.05465197,18.51693,0.01802092,17.95948,0.01661371,17.47588,0.03737664,349172215897417728,0.3260232,0.0001292469,0.344438,0.025933,GALAXY,
1237648705669563202,22.39179,0.8373487,20.28004,0.05465197,18.51693,0.01802092,17.95948,0.01661371,17.47588,0.03737664,349179631326226432,0.3259865,0.0001597056,0.344438,0.025933,GALAXY,
1237648705678934602,19.29527,0.06237873,17.87505,0.008374883,17.57485,0.008548821,17.34701,0.009904006,17.2396,0.02971982,391902256477267968,0.06264824,7.085739E-06,0.046401,0.016455,GALAXY,STARFORMING
1237648705678934602,19.29527,0.06237873,17.87505,0.008374883,17.57485,0.008548821,17.34701,0.009904006,17.2396,0.02971982,391905004836907008,0.06264409,6.028843E-06,0.046401,0.016455,GALAXY,STARFORMING
1237648705678935643,25.0439,1.370116,21.79187,0.1393802,20.06933,0.04795539,19.13589,0.03019519,18.79449,0.07750536,391903081110988800,0.5073729,0.0001932657,0.49969,0.027525,GALAXY,
1237648705678999857,18.31821,0.02384033,17.52189,0.00607552,17.66611,0.008164168,17.61974,0.01052328,17.663,0.03518458,391906379645872128,0.03315188,4.487469E-06,0.077264,0.035851,GALAXY,STARBURST
1237648705678999857,18.31821,0.02384033,17.52189,0.00607552,17.66611,0.008164168,17.61974,0.01052328,17.663,0.03518458,391904180203186176,0.03313043,6.070401E-06,0.077264,0.035851,GALAXY,STARBURST
1237648705679000392,20.5053,0.1287201,18.58,0.01177401,17.57751,0.007538701,17.19398,0.007534323,16.89936,0.01774515,391904455081093120,0.1211543,3.650891E-05,0.155225,0.021391,GALAXY,
1237648705679000392,20.5053,0.1287201,18.58,0.01177401,17.57751,0.007538701,17.19398,0.007534323,16.89936,0.01774515,391905829890058240,0.121195,3.923026E-05,0.155225,0.021391,GALAXY,
1237648705679000466,22.22463,0.5558938,19.80791,0.0287008,18.17036,0.01125568,17.64024,0.01010971,17.27032,0.02321319,391904455500523520,0.291138,5.848039E-05,0.306029,0.018754,GALAXY,
1237648705679000466,22.22463,0.5558938,19.80791,0.0287008,18.17036,0.01125568,17.64024,0.01010971,17.27032,0.02321319,391901706302023680,0.2910646,5.309635E-05,0.306029,0.018754,GALAXY,
1237648705679000495,22.64645,0.8192477,20.69258,0.06049574,18.94251,0.02029282,18.21957,0.01577425,17.76338,0.0358001,391902805813651456,0.4389383,9.950685E-05,0.413512,0.02551,GALAXY,
1237648705679000495,22.64645,0.8192477,20.69258,0.06049574,18.94251,0.02029282,18.21957,0.01577425,17.76338,0.0358001,391903355988895744,0.4392506,0.0001657954,0.413512,0.02551,GALAXY,
1237648720142729268,19.46404,0.1156406,17.88428,0.01584907,24.63708,3.993166,24.43619,4.072222,16.30129,0.02544575,300682647191971840,0.01946783,9.93342E-06,-9999,-9999,GALAXY,STARFORMING
1237648720142729338,20.29474,0.1174431,18.44779,0.01294738,17.57978,0.008365385,17.10489,0.008103012,16.767,0.01984995,300682922069878784,0.08000757,1.596094E-05,0.095837,0.026111,GALAXY,
1237648720142925900,20.94237,0.1045702,18.70871,0.01339054,17.64118,0.007428678,17.18198,0.006654937,16.77424,0.01203937,300649661843138560,0.09202483,2.184392E-05,0.131899,0.011077,GALAXY,
1237648720143057118,20.5072,0.09473749,18.71662,0.01178365,17.65676,0.007115035,17.23935,0.007121073,16.87963,0.01601986,300642789895464960,0.1460121,3.314252E-05,0.14285,0.009533,GALAXY,
1237648720143057157,19.44341,0.06381603,18.25656,0.01376402,17.6263,0.01119499,17.30903,0.01085105,17.07574,0.03071746,300637842093139968,0.107117,1.667548E-05,0.121415,0.026591,GALAXY,STARFORMING
1237648720143122589,19.7293,0.05979446,18.40925,0.01098756,17.65373,0.007896009,17.24229,0.008149467,16.9861,0.02092111,300639766238488576,0.1375007,1.197946E-05,0.133428,0.023918,GALAXY,AGN
1237648720143122591,19.27184,0.02787332,18.58735,0.008796515,18.18605,0.007871401,17.80154,0.008034247,17.68074,0.02044006,300640590872209408,0.1467323,1.184749E-05,0.128946,0.034165,GALAXY,
1237648720143188224,19.96893,0.08176113,18.3831,0.01184791,17.56675,0.008271951,17.12848,0.008330886,16.81199,0.02013506,300629046000117760,0.09160395,1.491867E-05,0.105402,0.025562,GALAXY,
1237648720143253644,20.27372,0.08473774,18.51706,0.01141262,17.63777,0.007646057,17.27758,0.007956851,16.98622,0.01942663,300619150395467776,0.08904524,3.463308E-05,0.107879,0.019437,GALAXY,
1237648720143253704,21.09562,0.161855,18.79963,0.01325228,17.66842,0.007470501,17.21101,0.007255595,16.87066,0.0166322,300617226250119168,0.1651293,4.985607E-05,0.164034,0.010203,GALAXY,
1237648720143253780,22.75845,0.794079,19.54818,0.02655104,17.80415,0.00903262,17.20755,0.008071085,16.80562,0.01808943,300620524785002496,0.3583607,5.880005E-05,0.336699,0.018207,GALAXY,
1237648720161341548,20.23194,0.08155808,18.52932,0.01088433,17.54522,0.007280075,17.09426,0.007030364,16.74459,0.01568751,327714416311166976,0.1399861,2.468747E-05,0.135027,0.016981,GALAXY,
1237648720161341548,20.23194,0.08155808,18.52932,0.01088433,17.54522,0.007280075,17.09426,0.007030364,16.74459,0.01568751,327714420807460864,0.1399085,1.742057E-05,0.135027,0.016981,GALAXY,STARFORMING
1237648720161342191,25.90676,1.188591,20.47695,0.06135707,18.62991,0.01876766,17.93816,0.01509204,17.4915,0.03430412,327716340456515584,0.4339001,0.0001132482,0.396427,0.029842,GALAXY,
1237648720161342191,25.90676,1.188591,20.47695,0.06135707,18.62991,0.01876766,17.93816,0.01509204,17.4915,0.03430412,327714695685367808,0.4341841,0.0001310489,0.396427,0.029842,GALAXY,
1237648720161407213,21.97985,0.4209269,19.81449,0.03187611,18.22426,0.01261299,17.65524,0.01108501,17.39164,0.02872829,327718818853971968,0.3306948,5.694188E-05,0.301694,0.020616,GALAXY,
1237648720161407213,21.97985,0.4209269,19.81449,0.03187611,18.22426,0.01261299,17.65524,0.01108501,17.39164,0.02872829,327717439968143360,0.3309998,7.548641E-05,0.301694,0.020616,GALAXY,
1237648720161603818,19.30693,0.0432131,18.13721,0.009055871,17.57812,0.007862937,17.2402,0.008332424,17.08847,0.02332517,327695179353974784,0.08330234,8.302287E-06,0.10673,0.024156,GALAXY,STARFORMING
1237648720161603818,19.30693,0.0432131,18.13721,0.009055871,17.57812,0.007862937,17.2402,0.008332424,17.08847,0.02332517,327695999491401728,0.08326093,9.082864E-06,0.10673,0.024156,GALAXY,STARFORMING
1237648720161669333,20.72089,0.1203123,18.86523,0.01257263,17.68263,0.007121151,17.22145,0.006766372,16.84668,0.01496685,327692705452812288,0.1688686,3.690099E-05,0.1734,0.010616,GALAXY,
1237648720161669333,20.72089,0.1203123,18.86523,0.01257263,17.68263,0.007121151,17.22145,0.006766372,16.84668,0.01496685,327692975834425344,0.1689866,3.616928E-05,0.1734,0.010616,GALAXY,
1237648720679796988,20.5684,0.1247893,18.65497,0.01271845,17.64999,0.007845611,17.2341,0.007471393,16.86587,0.01725528,300679898412902400,0.1380291,3.855321E-05,0.12508,0.008806,GALAXY,
1237648720679862653,19.56773,0.08184384,18.27504,0.01529531,17.74883,0.0121475,17.42005,0.01297438,17.19828,0.03922617,300680173290809344,0.1347834,1.558073E-05,0.084249,0.023781,GALAXY,
1237648720679993865,24.19327,1.730752,20.94968,0.07102001,19.07517,0.02001853,18.34953,0.01559853,17.91066,0.03692664,300660107203602432,0.4208838,0.000111749,0.418603,0.026637,GALAXY,
1237648720680190467,22.73701,0.6630769,21.22031,0.08481438,19.4485,0.02605363,18.63363,0.01885748,18.13999,0.04230796,300643889407092736,0.4689867,0.000128514,0.464233,0.021311,GALAXY,
1237648720698474837,23.03779,0.8237822,21.23164,0.08088666,19.40198,0.02554945,18.60133,0.01819228,18.27007,0.04580761,327711946906298368,0.4581808,0.0001465099,0.450975,0.017377,GALAXY,
1237648720698474837,23.03779,0.8237822,21.23164,0.08088666,19.40198,0.02554945,18.60133,0.01819228,18.27007,0.04580761,327709743386748928,0.4585493,0.0001554974,0.450975,0.017377,GALAXY,
1237648720698671129,21.00772,0.1052869,18.70317,0.00941757,17.65428,0.006275237,17.21815,0.005808184,16.98462,0.01305712,327687482772580352,0.1173168,2.504461E-05,0.151488,0.030009,GALAXY,
1237648720698671129,21.00772,0.1052869,18.70317,0.00941757,17.65428,0.006275237,17.21815,0.005808184,16.98462,0.01305712,327688028032100352,0.1173425,2.937247E-05,0.151488,0.030009,GALAXY,
1237648720698671271,20.48372,0.1107769,18.5793,0.01180352,17.64813,0.008176505,17.21859,0.007672369,16.89894,0.01835297,327688032528394240,0.1286487,3.337702E-05,0.103432,0.015486,GALAXY,
1237648720698671271,20.48372,0.1107769,18.5793,0.01180352,17.64813,0.008176505,17.21859,0.007672369,16.89894,0.01835297,327687478276286464,0.128533,3.20184E-05,0.103432,0.015486,GALAXY,
1237648720698736710,19.84092,0.06093031,18.48856,0.0101524,17.67834,0.007655981,17.25762,0.007244497,16.94646,0.01751509,327685283749324800,0.1439755,1.452251E-05,0.139304,0.020814,GALAXY,STARFORMING
1237648721216602371,21.90919,0.3177491,20.14625,0.03555206,18.46951,0.01199394,17.88811,0.0107418,17.47593,0.02654535,300680448168716288,0.3268483,6.598022E-05,0.330955,0.021813,GALAXY,
1237648721216667817,19.50482,0.05569696,18.23893,0.01064067,17.74284,0.00895821,17.43573,0.009898752,17.21847,0.0296688,300668353540810752,0.07448252,9.8712E-06,0.073839,0.02278,GALAXY,STARFORMING
1237648721216733267,22.57824,0.5270174,20.54902,0.04439019,18.8718,0.01500523,18.21409,0.01269302,17.82552,0.03232357,300665879639648256,0.3271964,9.373525E-05,0.364748,0.033496,GALAXY,
1237648721216864523,23.37475,1.212535,20.45478,0.05085648,18.75864,0.01630402,18.10208,0.01391223,17.68398,0.0348808,300663680616392704,0.4019222,0.0001129555,0.373276,0.034046,GALAXY,
1237648721216995550,22.45069,0.5260867,20.44111,0.04665645,18.63682,0.01453183,18.00605,0.01266626,17.60866,0.03215704,300654059889649664,0.3902021,8.748439E-05,0.364088,0.019824,GALAXY,
1237648721217126647,21.22119,0.1821934,19.6346,0.02438725,18.12639,0.01000534,17.55499,0.009002651,17.19017,0.0225776,300648287453603840,0.2160396,4.289297E-05,0.282488,0.019008,GALAXY,
1237648721217126706,19.31216,0.04324484,18.1539,0.008454387,17.50267,0.006652817,17.14386,0.00695253,16.8958,0.01955678,300648012575696896,0.1248562,9.581199E-06,0.124951,0.021836,GALAXY,STARFORMING
1237648721217126813,23.33771,1.055364,20.75527,0.05983748,18.96553,0.01802714,18.28272,0.01488455,17.81263,0.03636898,300647187941976064,0.4215514,0.000113018,0.401429,0.026129,GALAXY,
1237648721217127046,24.046,2.029738,20.5319,0.06280977,18.7637,0.01898024,18.04033,0.01515771,17.66155,0.04085556,300645263796627456,0.4139843,0.0001184373,0.410873,0.019757,GALAXY,
1237648721217192141,20.33582,0.059268,18.5659,0.008786803,17.74621,0.006328964,17.36735,0.006429357,17.03429,0.01447798,300637292337326080,0.08626337,2.434855E-05,0.088011,0.019374,GALAXY,
1237648721217192161,20.35395,0.06187729,18.46467,0.00849189,17.62426,0.006077593,17.23094,0.006124751,16.88306,0.01354473,300634818436163584,0.08382063,2.506595E-05,0.082284,0.012203,GALAXY,
1237648721217192172,26.04291,1.84677,19.64333,0.0572804,18.13507,0.02147647,17.61932,0.01995111,17.47178,0.06606213,300633169168721920,0.3784135,0.0001100232,0.277493,0.03163,GALAXY,
1237648721217257601,20.07649,0.07708307,18.46742,0.0113016,17.51588,0.00727462,17.04267,0.007105539,16.72142,0.0179678,300623823319885824,0.1668876,2.923424E-05,0.158713,0.02146,GALAXY,AGN
