#objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,specObjID,z,zErr,photoZ,photoErr,zWarning,class,subClass
1237648705122140423,3,19.79407,0.03762964,18.66223,0.009077427,17.63617,0.005811405,17.82335,0.008532406,17.60968,0.01811134,335612213282760704,0.0001819845,1.992378E-05,0.065381,0.09884,0,STAR,F9
1237650760779104395,3,18.89595,0.02389385,16.87136,0.004039391,15.99886,0.003410975,15.67093,0.003384919,15.50213,0.005371212,371593463386368000,2.24676E-05,6.449191E-06,0.078814,0.024262,0,STAR,K3
1237651298723037479,3,18.68479,0.0216978,17.33525,0.004549505,16.74525,0.004055451,16.51078,0.004167438,16.40698,0.009205303,396331640630044672,-0.0004088152,9.242754E-06,0.019379,0.020822,0,STAR,F9
1237651252022542494,3,18.6476,0.01806301,17.41285,0.00477048,16.99472,0.004521563,16.8648,0.005066403,16.82324,0.01039797,499901789252904960,-0.0001682524,1.040085E-05,0.022242,0.01191,0,STAR,F9
1237671766932586900,3,19.42443,0.03498841,18.17198,0.007074228,17.57483,0.005807105,17.33824,0.006200708,17.1948,0.01545383,396335487326906368,-0.000516588,1.923203E-05,0.062431,0.034498,0,STAR,F9
1237671139869786195,3,21.05285,0.1644173,19.34181,0.02150938,18.50224,0.01373523,17.56903,0.009006521,17.02328,0.01436151,370538201833564160,-7.996397E-05,8.203325E-06,0.135152,0.145105,0,STAR,K3
1237652901844811924,3,18.97547,0.02917796,17.87818,0.006163395,17.51905,0.005956265,17.39458,0.007192545,17.34983,0.02014067,519154788064061440,0.0001663232,1.531612E-05,0.029649,0.024538,0,STAR,F2
1237652901307613454,3,22.45373,0.4022486,20.11871,0.02482019,18.67889,0.01145581,17.75402,0.008669717,17.29281,0.01723057,519145991971039232,6.803357E-05,2.055315E-05,0.482082,0.060372,0,STAR,M1
1237652899697459224,3,20.59017,0.09177694,18.62642,0.009404523,17.67973,0.00657829,17.08529,0.006021177,16.75936,0.01175397,519066002500118528,2.981748E-05,1.08876E-05,0.117219,0.030675,0,STAR,M0
1237651538702893361,3,24.09967,0.8365058,23.67645,0.3488556,21.47063,0.08586048,19.33396,0.02045142,18.23162,0.03010526,545092267312965632,-0.0001428043,4.070284E-05,0.925798,0.047876,0,STAR,M5
