objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,specObjID,z,zErr,photoZ,photoErr,class,subClass
1237651191889920846,3,24.83284,1.129884,21.77717,0.1012409,20.04542,0.03107146,19.01156,0.01970561,18.45335,0.03854274,4138808419439368192,0.0001625406,6.157706E-05,0.546161,0.02387,STAR,M3III (44478)
1237651192424235764,3,22.49938,0.4687377,21.84113,0.1175789,20.86591,0.06321665,19.88867,0.03885011,19.37329,0.08740448,4122184903575230464,-0.0001752117,9.992951E-05,0.657424,0.050645,STAR,M5III (221615)
1237651192424432151,3,22.8849,1.047121,21.4151,0.1271033,20.27036,0.06669786,19.40827,0.04381422,18.94991,0.1054388,4122179406017091584,0.0001798859,7.266293E-05,0.554996,0.053192,STAR,M1 (204445)
1237651192428101735,3,24.46796,1.017529,21.5662,0.06808984,20.99128,0.05624481,19.92926,0.03101583,21.38462,0.3680063,4155850301390477312,0.0001498806,2.688262E-05,0.896908,0.115884,STAR,K3V (32147)
1237651192428298736,3,25.47436,1.116718,21.64213,0.1127872,20.78095,0.08096988,19.50944,0.03486973,18.24856,0.04221724,4155845903343966208,-6.82745E-05,4.709149E-05,-9999,-9999,STAR,M6III (148783)
1237651192428364519,3,24.54675,1.119111,22.78946,0.2147117,21.10769,0.06498584,19.95218,0.03384175,19.24191,0.06675707,4155849201878849536,0.0001286013,6.421714E-05,0.614889,0.042487,STAR,M4.5:III (123657)
1237651250408129159,3,23.45782,1.079822,22.23466,0.1870922,20.71578,0.07028681,19.34884,0.03033492,18.53553,0.04988025,4155763439971883008,-2.79197E-05,3.341107E-05,0.685776,0.064427,STAR,M5III (221615)
1237651250408194647,3,23.34418,0.807304,21.78493,0.1106914,20.64089,0.06241268,19.80011,0.03861761,19.08884,0.07283019,4155754643878860800,-4.782825E-05,4.023872E-05,0.549331,0.095298,STAR,M4.5:III (123657)
1237651250408325871,3,26.56103,0.6872838,22.26941,0.351923,20.67916,0.1283791,18.91787,0.03499688,18.08794,0.0617185,4155744198518396928,-0.000127777,3.261778E-05,0.933437,0.043506,STAR,M5III (221615)
1237651250408522397,3,23.32202,0.8694108,22.9055,0.2919045,21.21611,0.09353787,20.12316,0.04838726,19.42747,0.09976157,4155731554134677504,0.0002160782,0.0001095447,0.589406,0.043289,STAR,M1 (204445)
1237651250408587997,3,25.29847,1.05823,21.5825,0.1071399,20.20948,0.04805021,19.16195,0.0249697,18.68317,0.0581313,4155723582675376128,4.468542E-05,2.777483E-05,0.558295,0.033207,STAR,M4.5:III (123657)
