objID,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,specObjID,z,zErr,photoZ,photoErr,class,subClass
1237648722321867282,21.08829,0.1471408,20.0311,0.02728992,19.03576,0.01741382,18.64598,0.01999501,18.14443,0.03964214,345798084103530496,0.2771648,1.837819E-05,0.306212,0.049688,GALAXY,STARBURST
1237648722842419486,22.75823,0.7431744,19.8153,0.02739319,18.23258,0.01125068,17.66069,0.01018463,17.28967,0.02322006,323234737151830016,0.3020061,7.18992E-05,0.295459,0.013473,GALAXY,
1237648722842616208,25.06328,1.294786,21.13542,0.06335378,19.43621,0.02302204,18.69551,0.01834136,18.18953,0.03883676,323244632756480000,0.4529413,0.0001384128,0.431712,0.030177,GALAXY,
1237648722842878416,22.98814,0.4599942,22.38941,0.1356968,20.43443,0.03765512,19.82968,0.03281476,19.43104,0.07914314,323277618105313280,0.3766982,0.0003077406,0.403886,0.03151,GALAXY,
1237648722842944137,22.93466,1.138515,21.07494,0.1059076,19.17156,0.03037764,18.40673,0.02292305,17.93365,0.05155388,323292736390195200,0.4837452,0.0001817468,0.439708,0.01915,GALAXY,
1237648722843009257,23.58199,0.6762902,20.61434,0.02898864,19.13333,0.01344153,18.7058,0.01338089,18.4692,0.03445959,323288063465777152,0.3721046,6.417467E-05,0.313822,0.033088,GALAXY,
1237648722843009269,22.28685,0.4500835,20.6694,0.05095931,18.84707,0.01687636,18.22795,0.01468763,17.83639,0.03439435,323288338343684096,0.3720147,0.0001204757,0.363938,0.018645,GALAXY,
1237648722843009519,22.58524,0.6280584,21.04223,0.07500288,19.11798,0.02198254,18.45705,0.01837837,18.00302,0.04186639,323287513709963264,0.3735354,0.0001187724,0.393205,0.023871,GALAXY,
1237648722843074664,19.96564,0.04420567,19.29697,0.0124319,18.88248,0.01192948,18.57481,0.0130536,18.58561,0.04062952,323299608337868800,0.1546668,7.333203E-06,0.173649,0.02407,GALAXY,STARBURST
1237651190813426693,25.30085,1.234866,20.75517,0.06409317,18.96889,0.01967197,18.27582,0.01488273,17.81791,0.03722689,487531183761025024,0.4193533,8.269072E-05,0.403463,0.026706,GALAXY,
1237651735237100066,24.36584,2.732107,20.89389,0.09918908,18.97,0.02627681,18.11407,0.01943834,17.60066,0.04858886,345751354859350016,0.490377,0.0001452677,0.474301,0.020773,GALAXY,
1237651735237558534,22.136,0.6169673,19.70557,0.0333922,18.10187,0.01320843,17.49775,0.0117111,17.12767,0.02957509,345796434836088832,0.2796452,5.865965E-05,0.304931,0.018139,GALAXY,
1237651735237558552,23.07521,1.397046,19.83161,0.03767258,18.11222,0.0135067,17.50199,0.01188088,17.18742,0.03158419,345795885080274944,0.3428187,7.836133E-05,0.32771,0.02014,GALAXY,
1237651735237755444,24.21001,2.79013,20.50767,0.07334536,18.81992,0.02422739,18.17918,0.02129806,17.73586,0.05597262,345807979708180480,0.3431794,0.0001584467,0.360395,0.035209,GALAXY,
1237651735237820988,22.32551,0.8549209,20.13894,0.05626403,18.40594,0.01821323,17.77628,0.0163657,17.39298,0.04428829,345817875312830464,0.3730239,9.44097E-05,0.355836,0.023256,GALAXY,
1237651752953774364,21.73245,0.502198,19.75599,0.03647343,18.11664,0.0129209,17.51475,0.01060984,17.12263,0.02589311,345763999243069440,0.341488,6.155462E-05,0.318028,0.01971,GALAXY,
1237651752953970923,23.16422,1.790053,19.90608,0.04343062,18.2797,0.01538308,17.67405,0.0124693,17.30318,0.03213314,345797259469809664,0.3432884,4.594392E-05,0.313859,0.022191,GALAXY,STARFORMING
1237653589016445242,24.09756,2.157385,19.5566,0.02738116,18.03609,0.01104177,17.48349,0.01012046,17.18632,0.02434481,487530634005211136,0.2609912,6.075113E-05,0.267547,0.022387,GALAXY,
1237653589016511236,22.71528,0.6373116,22.22602,0.1706195,20.42592,0.04914677,19.34045,0.02912021,18.8734,0.06415298,487527060592420864,0.5476777,0.0001483329,0.573005,0.029853,GALAXY,
1237653589016773382,23.39306,1.239204,20.78914,0.0593351,19.25352,0.02332846,18.5979,0.01955324,18.2989,0.05067744,487532833028466688,0.3784995,0.0001099151,0.342384,0.038722,GALAXY,
1237653589017035679,22.83589,0.8911311,20.91705,0.07084543,19.29852,0.02598373,18.41703,0.01849469,18.0302,0.04426322,487523212301723648,0.491528,0.0001264883,0.47836,0.019876,GALAXY,
1237654392175395732,22.11114,0.7021742,21.37257,0.1760463,19.57108,0.04353746,18.45528,0.0243667,18.08385,0.06114712,487528434981955584,0.5384887,0.0002407218,0.563983,0.028297,GALAXY,
1237654392175526323,24.34524,1.510746,20.78741,0.05337754,19.04951,0.01696124,18.37931,0.01437263,18.08451,0.03708061,487527610348234752,0.3787002,7.862081E-05,0.370708,0.032295,GALAXY,
1237654392175657696,24.02612,0.9773464,22.17248,0.1251813,20.66872,0.04347586,20.05999,0.03773986,19.80695,0.1123253,487532558150559744,0.3430597,0.0001410631,0.372487,0.073941,GALAXY,
1237654392175722819,20.61475,0.07189373,19.75381,0.01714416,19.24951,0.01420654,18.91698,0.01537929,18.79505,0.04589149,487535306929629184,0.2077252,5.797396E-06,0.175116,0.032943,GALAXY,STARBURST
1237654671360721018,19.1426,0.03806118,18.48429,0.009169898,18.40344,0.0116423,18.05193,0.01280064,18.08616,0.04308559,323255627872757760,0.08336984,6.440639E-06,0.068849,0.016811,GALAXY,STARBURST
1237655693549437235,22.16348,0.516711,19.68227,0.02612219,18.14171,0.01106138,17.62888,0.009874728,17.27377,0.02256799,345729914382608384,0.2571203,5.896619E-05,0.27149,0.0171,GALAXY,
1237655693550813532,23.40352,1.344999,21.07484,0.07919424,19.36537,0.02569641,18.42767,0.01636944,18.02073,0.037458,346804137226168320,0.5259727,0.0001085444,0.499821,0.015018,GALAXY,
1237656906353868994,21.95055,0.340221,20.12543,0.03311953,18.49297,0.01208452,17.97115,0.01163963,17.64062,0.02931422,434665288881956864,0.3391706,8.494559E-05,0.313751,0.026555,GALAXY,
1237656906353934805,24.34748,2.058459,20.41023,0.05042245,18.66129,0.01566668,18.04629,0.0142953,17.65588,0.03590581,434657592300562432,0.3671649,9.520982E-05,0.358405,0.022328,GALAXY,
1237656906354131095,20.12628,0.06124222,19.09611,0.01298213,18.69226,0.01206811,18.38645,0.01361706,18.32019,0.0452878,434619934027311104,0.1157096,8.139993E-06,0.105453,0.030701,GALAXY,STARBURST
1237656909038092709,20.18374,0.2619236,18.41959,0.02093405,18.23068,0.02731525,18.11028,0.04041062,17.32453,0.07570256,434698823986604032,0.02141117,8.338233E-06,0.066317,0.067853,GALAXY,STARBURST
1237656909038157918,22.6704,0.6118057,20.08347,0.03235638,18.47201,0.0122766,17.92025,0.01132262,17.57129,0.02539839,434710093980788736,0.2807401,7.804039E-05,0.305981,0.016437,GALAXY,
1237656909038223488,20.19132,0.08329634,19.1836,0.01506573,18.57866,0.01267484,18.20201,0.01443753,18.04459,0.04310171,434712567881951232,0.1847435,1.190861E-05,0.165427,0.026025,GALAXY,STARFORMING
1237656909038223500,20.19933,0.0577537,19.47505,0.01395959,19.295,0.01512511,18.83925,0.01634922,18.93305,0.05720807,434709819102881792,0.0729277,6.630718E-06,0.072574,0.025897,GALAXY,STARBURST
1237657069553123529,19.46199,0.05131039,18.37088,0.01037339,18.01024,0.01025735,17.73307,0.01145979,17.6468,0.03712651,458255861148575744,0.05455817,5.52551E-06,0.077285,0.020025,GALAXY,STARFORMING
1237657070089732768,21.5774,0.2634432,20.88685,0.05739186,19.06536,0.0189591,18.45661,0.01619714,17.97583,0.0361737,458314135264847872,0.3624917,8.244336E-05,0.373943,0.030474,GALAXY,
1237657070090518571,22.61645,0.6712736,19.9378,0.02843948,18.8085,0.01603997,18.53019,0.01760656,18.10039,0.03998468,458247614811367424,0.2457286,4.970817E-05,0.22751,0.058952,GALAXY,
1237657070090519206,23.18169,1.210792,20.81898,0.06209425,18.99361,0.02011779,18.36179,0.01703058,17.92815,0.03973323,458251188224157696,0.3719676,0.0001053978,0.376914,0.02136,GALAXY,
1237657190367035940,24.97781,1.320967,20.85979,0.04687306,19.22963,0.01859673,18.65029,0.01606724,18.1933,0.03629357,434671061318002688,0.3110982,6.584762E-05,0.327476,0.029253,GALAXY,STARFORMING
1237657190367232176,25.95418,1.057457,20.51693,0.05030947,18.73502,0.01730413,18.14508,0.01489063,17.75097,0.03440228,434656767666841600,0.3410708,0.0001024381,0.35664,0.023797,GALAXY,
1237657190367232306,21.67604,0.4030373,20.63906,0.06563643,18.95973,0.0234229,18.27393,0.01870106,17.91628,0.04572439,434658142056376320,0.4109917,0.0001353664,0.393503,0.035146,GALAXY,
