objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,z,zErr,zWarning,class,subClass,photoZ,photoErr
1237659131131854951,3,19.75446,0.04062124,19.27234,0.01350532,19.07894,0.01451288,18.67358,0.01399814,18.71223,0.04313555,0.5946944,2.652447E-05,0,QSO,BROADLINE,0.087441,0.022363
1237661849857949858,3,16.83672,0.01213273,15.38903,0.002781832,14.79235,0.002474771,14.46839,0.002506513,14.21077,0.004615787,0.03782215,2.656789E-05,0,QSO,AGN BROADLINE,0.034647,0.008958
1237661385994928261,3,19.43503,0.03622818,19.05497,0.01354009,18.35523,0.01020406,17.99414,0.01022795,17.70808,0.02500155,0.2491572,4.430681E-05,0,QSO,STARBURST BROADLINE,0.299495,0.047221
1237660935554859281,3,20.42137,0.0794272,19.8973,0.0244631,19.25366,0.01574488,18.94073,0.01514775,18.60337,0.03404644,0.3230632,3.353723E-05,0,QSO,BROADLINE,0.296865,0.056851
1237662301357932678,3,19.74086,0.04523956,19.26539,0.01422284,18.57422,0.01152917,18.31663,0.01184613,17.84646,0.02493579,0.3754916,2.477539E-05,0,QSO,STARBURST BROADLINE,0.322517,0.02523
1237654601033908310,3,19.10809,0.02873306,18.99246,0.01203919,18.48085,0.009861963,18.18851,0.009832725,17.68843,0.02026938,0.3269195,3.540642E-05,0,QSO,BROADLINE,0.334834,0.035482
1237661385994862938,3,20.72383,0.06819209,20.44848,0.02783384,19.73103,0.01989882,19.41038,0.0209723,18.89471,0.04458526,0.3366371,3.506051E-05,0,QSO,STARBURST BROADLINE,0.392745,0.079202
1237654383053570129,3,17.35721,0.008841692,17.336,0.004769641,17.14233,0.004623417,17.05182,0.005250156,16.70249,0.009358198,0.2659787,2.885367E-05,0,QSO,BROADLINE,0.163547,0.051458
1237660635983904890,3,19.04267,0.05303647,17.25606,0.005776724,16.32783,0.004375517,15.83883,0.004074382,15.55565,0.009675139,0.1067558,2.478151E-05,0,QSO,STARBURST BROADLINE,0.099056,0.023005
1237648705659732085,3,18.88696,0.0238994,18.55713,0.008344849,17.94118,0.00693543,17.57577,0.007222151,17.29766,0.01656634,0.2455795,3.605994E-05,0,QSO,BROADLINE,0.288094,0.055672
