#objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,specObjID,z,zErr,photoZ,photoErr,zWarning,class,subClass
1237656531066683684,3,19.08011,0.03856148,18.58539,0.01007054,17.93796,0.008561424,17.53353,0.009031707,17.3546,0.02502198,400988621961717760,0.1783616,6.233479E-05,0.209608,0.029477,0,QSO,STARBURST BROADLINE
1237657191979286606,3,19.12296,0.05729537,17.00435,0.005688686,15.99942,0.003917163,15.4174,0.003686094,15.12074,0.00707132,436944026814408704,0.08675396,3.36577E-05,0.081645,0.018063,0,QSO,AGN BROADLINE
1237657192516485212,3,18.50149,0.02321656,17.98085,0.006937772,17.43292,0.005955493,17.03505,0.006021066,16.8879,0.01407023,436961344122546176,0.1138184,2.752481E-05,0.184093,0.029655,0,QSO,STARBURST BROADLINE
1237659897246580848,3,16.06236,0.01122002,14.52683,0.002339578,13.7592,0.002150262,13.34751,0.002092057,13.02342,0.003624283,400966631729162240,0.0284276,2.675009E-05,0.023936,0.006651,0,QSO,AGN
1237659897246908755,3,19.07958,0.02799784,18.2224,0.006783747,17.69127,0.006363221,17.4226,0.006544433,17.3194,0.01771742,400982849525671936,0.1597857,1.551913E-05,0.157101,0.036356,0,QSO,STARBURST BROADLINE
1237663275780931656,3,17.97389,0.01841812,17.09063,0.005188106,16.53519,0.004349391,16.13313,0.004394571,15.92519,0.009645156,436915989267900416,0.0897895,2.566177E-05,0.102139,0.024112,0,QSO,STARBURST BROADLINE
1237663543696752780,3,18.93041,0.03631124,18.43269,0.01009846,17.83043,0.00819264,17.43468,0.007728434,17.3423,0.02292616,436969865337661440,0.1879999,4.868199E-05,0.213392,0.026904,0,QSO,BROADLINE
1237649920047251680,3,20.14713,0.06117596,19.62793,0.01840769,18.72342,0.01197293,18.41933,0.01221277,17.89246,0.02706037,481917352435279872,0.2874082,2.602739E-05,0.35442,0.034502,0,QSO,STARBURST BROADLINE
1237649921119486290,3,22.34821,0.3299476,21.39748,0.06218549,20.12541,0.03007936,20.16596,0.04563183,19.67604,0.1028997,480848077662480384,0.3191156,3.315026E-05,0.306997,0.072112,0,QSO,AGN
1237649962989781064,3,19.9374,0.1020036,18.22493,0.01087642,17.19427,0.007324108,16.75557,0.007226517,16.46829,0.01974723,514706988500805632,0.1599647,4.509294E-05,0.158127,0.015195,0,QSO,AGN BROADLINE
1237652899692937305,3,20.24705,0.1031447,18.66501,0.01288081,17.58011,0.007850453,17.06066,0.007448802,16.77675,0.01781966,514603634407794688,0.1322851,4.310335E-05,0.201696,0.01652,0,QSO,AGN BROADLINE
1237653471443812377,3,18.73759,0.02304789,18.62901,0.009631386,18.49928,0.01057362,18.39727,0.01194016,17.87783,0.02743654,514598411727562752,0.3679949,3.869269E-05,0.286122,0.075896,0,QSO,BROADLINE
1237653650775277699,3,18.07531,0.02548794,17.55635,0.008126252,17.15988,0.006712003,16.72017,0.006224657,16.63072,0.01531637,481907731708536832,0.1484692,3.07036E-05,0.167139,0.023484,0,QSO,STARBURST BROADLINE
1237657192516812923,3,19.16081,0.0293943,18.7035,0.008956509,18.12664,0.007751448,18.03298,0.009245197,17.45024,0.01727952,437003675320215552,0.2867657,3.42711E-05,0.259804,0.055672,0,QSO,STARBURST BROADLINE
1237660024524636320,3,19.15563,0.02935826,19.18207,0.01265037,18.84505,0.01210099,18.52266,0.01266364,18.4327,0.03662372,463904884228384768,0.2350874,9.009838E-05,0.34078,0.087776,0,QSO,BROADLINE
1237660024524636320,3,19.15563,0.02935826,19.18207,0.01265037,18.84505,0.01210099,18.52266,0.01266364,18.4327,0.03662372,463905703594059776,0.2344891,0.0002498188,0.34078,0.087776,0,QSO,
1237660024524636320,3,19.15563,0.02935826,19.18207,0.01265037,18.84505,0.01210099,18.52266,0.01266364,18.4327,0.03662372,463906253265987584,0.2351652,0.0001118571,0.34078,0.087776,0,QSO,BROADLINE
1237660024524636320,3,19.15563,0.02935826,19.18207,0.01265037,18.84505,0.01210099,18.52266,0.01266364,18.4327,0.03662372,463907907633702912,0.2343343,0.0001702562,0.34078,0.087776,0,QSO,
1237660024524636320,3,19.15563,0.02935826,19.18207,0.01265037,18.84505,0.01210099,18.52266,0.01266364,18.4327,0.03662372,463907907952470016,0.2349198,0.0001241395,0.34078,0.087776,0,QSO,BROADLINE
1237660024524636320,3,19.15563,0.02935826,19.18207,0.01265037,18.84505,0.01210099,18.52266,0.01266364,18.4327,0.03662372,463909275916331008,0.2346051,0.0001644144,0.34078,0.087776,0,QSO,BROADLINE
1237660240312795462,3,21.50883,0.1921634,20.48736,0.03251267,19.26326,0.0164533,18.81502,0.01525988,18.38198,0.03673787,463913130699810816,0.3018902,7.333946E-05,0.343661,0.059339,0,QSO,
1237663543697211486,3,19.12106,0.03445479,18.69747,0.01008195,18.00299,0.008164628,17.60911,0.007929556,17.32984,0.02086404,437003125564401664,0.2435756,4.755045E-05,0.270733,0.045247,0,QSO,STARFORMING BROADLINE
1237653652921712801,3,18.70499,0.03858778,17.89614,0.009673848,17.24367,0.007535789,16.78948,0.007472381,16.57772,0.01757773,480880513255499776,0.1244328,7.977375E-05,0.158048,0.028788,0,QSO,STARBURST BROADLINE
1237653472517357829,3,20.20585,0.06432064,20.12299,0.02550227,19.45805,0.02188095,19.27374,0.02743468,18.60516,0.04634279,514634420733372416,0.3415513,2.629734E-05,0.387099,0.100565,0,QSO,STARBURST BROADLINE
1237653470906679432,3,21.64199,0.2462282,20.21085,0.02790101,18.86827,0.014896,18.77179,0.01819126,18.18524,0.03426261,514617653181048832,0.2680944,4.296546E-05,0.265505,0.059351,0,QSO,BROADLINE
