objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,z,zErr,zWarning,class,subClass
1237665129063186519,6,17.51884,0.01074949,16.59378,0.004330937,16.32642,0.004219572,16.22445,0.004966796,16.17905,0.007939102,0.0004759697,6.633571E-06,0,STAR,F3/F5V (30743)
1237663543144939907,6,18.4827,0.0217029,17.48275,0.005933824,17.14209,0.006065715,17.04589,0.00645076,17.0233,0.01277866,-1.377983E-05,9.937648E-06,0,STAR,F8V (30562)
1237665024910164020,6,18.67774,0.01780806,17.80935,0.005777713,17.50387,0.005458016,17.40158,0.006249597,17.36184,0.01341185,-0.0007186358,1.112708E-05,0,STAR,F5
1237655107838148797,6,19.14348,0.02312062,17.96507,0.005874252,17.47784,0.005290106,17.28485,0.005622323,17.19517,0.01240772,-0.0004315724,1.5623E-05,0,STAR,G2
1237655107293937814,6,19.36373,0.02639828,18.41404,0.007219507,18.13932,0.007249285,18.02198,0.007997363,18.00224,0.02002164,-0.000477844,1.899739E-05,0,STAR,F5
1237655108917723346,6,20.35048,0.04723333,19.48188,0.01268375,19.10254,0.01180342,18.95658,0.01456738,18.80641,0.0342412,-0.0005456253,2.14587E-05,0,STAR,F5
1237651754551607353,3,14.88598,0.005509713,13.23884,0.001820805,12.55893,0.001720372,12.24766,0.001761089,11.99963,0.002348767,0.002791376,6.576714E-06,0,STAR,G9IV (100030)
1237668289614512285,6,17.14007,0.009577142,15.87788,0.00401034,15.40734,0.004142345,15.26394,0.004565287,15.20584,0.005736252,-2.87064E-06,8.096139E-06,0,STAR,F9
1237648705657045012,6,17.41917,0.009357206,16.26011,0.00366633,15.8983,0.003498598,15.77483,0.003682532,15.70915,0.005794667,8.614785E-06,7.428353E-06,0,STAR,G0Va (143761)
1237655464302346376,6,20.20258,0.04653128,19.27946,0.0112076,18.94783,0.0114617,18.86207,0.01288342,18.83482,0.04256104,-0.0005523873,2.370413E-05,0,STAR,F5
1237651191894573324,6,19.69714,0.03853673,18.67244,0.009061051,18.51376,0.01068636,18.41319,0.01243266,18.37606,0.03190308,7.150294E-05,1.496173E-05,0,STAR,F3/F5V (30743)
1237678617403916295,6,18.83585,0.02284044,17.96007,0.006644578,17.70477,0.006393183,17.5845,0.006918654,17.56997,0.01495004,-0.0005839915,9.996777E-06,0,STAR,F3/F5V (30743)
1237655501884621155,6,19.55386,0.02758127,18.40774,0.007146595,17.9162,0.006385516,17.71035,0.006898095,17.62954,0.01573659,-0.0002147037,1.037947E-05,0,STAR,F9
1237658802044796993,6,16.97599,0.00873147,16.4931,0.003890649,16.37007,0.004160999,16.36962,0.004659025,16.44,0.008940126,0.000190792,3.366674E-05,0,STAR,CV
1237679433449537637,6,19.4976,0.03545301,18.66933,0.009184266,18.33802,0.008634627,18.23858,0.009884052,18.22619,0.02718298,-0.0003622768,1.421337E-05,0,STAR,F3/F5V (30743)
1237657589783855217,3,20.08762,0.05593756,17.50022,0.004972558,16.16858,0.003502661,15.56696,0.003592793,15.26182,0.00480628,-4.827333E-05,1.042449E-05,0,STAR,K7
1237653650770428012,6,19.60608,0.03212175,18.46007,0.007859353,18.58828,0.00923438,18.7033,0.01198082,18.80606,0.03637275,-0.0004059779,5.182447E-05,0,STAR,WD
1237664291534274668,6,20.59109,0.05408736,19.7066,0.01460909,19.35728,0.01400909,19.20926,0.01556593,19.18388,0.04064387,0.0006730683,2.518728E-05,0,STAR,F3/F5V (30743)
1237664880493854770,6,18.81097,0.02280218,17.89569,0.005802193,17.6233,0.005774589,17.5144,0.006468222,17.49792,0.01529176,-0.0001422337,1.135845E-05,0,STAR,F3/F5V (30743)
1237663275775688843,6,19.48494,0.02920854,16.98431,0.004959354,15.9903,0.004445039,15.57886,0.004680397,15.34169,0.00568931,-0.000858169,1.01681E-05,0,STAR,K1
1237652900774346771,6,16.25348,0.006951013,15.19482,0.003314342,14.92554,0.003306531,14.84686,0.003557434,14.8603,0.005038028,0.0001414235,6.434571E-06,0,STAR,F3/F5V (30743)
1237673706651779428,6,20.2487,0.05979283,19.2655,0.01139138,19.0797,0.0122921,19.00497,0.01533604,19.08811,0.05126824,2.753244E-05,2.401953E-05,0,STAR,F5
1237671260668952827,6,20.29254,0.0491589,18.22563,0.006743432,17.34124,0.005647824,17.04796,0.005487654,16.891,0.009636289,0.0001137131,7.486451E-06,0,STAR,K3
1237655130909900818,6,17.52145,0.01031866,15.96146,0.003553297,15.32182,0.00331395,15.05602,0.003436701,14.90737,0.004742964,-0.0002654311,9.28731E-06,0,STAR,F9
1237660634389545131,6,19.7511,0.03276542,18.40851,0.007063346,17.82482,0.006347965,17.65455,0.006932948,17.60005,0.01803431,8.707076E-05,1.021986E-05,0,STAR,F9
1237665096853618853,6,20.02588,0.0535011,19.17117,0.01322576,19.36295,0.01958288,18.63315,0.01533307,18.49306,0.04550529,0.000721391,3.705492E-05,0,STAR,F5
1237667212122390700,6,19.04462,0.02180522,18.03837,0.006314031,17.64789,0.006217457,17.48882,0.007022139,17.38493,0.01503321,0.000583062,1.689647E-05,0,STAR,F5
1237646797058736361,6,19.56104,0.05041235,17.17565,0.005579378,16.27312,0.0043025,16.00855,0.004189468,15.86901,0.007770276,-5.524132E-05,6.849847E-06,0,STAR,K5Ve (118100)
1237661872933503186,6,20.35718,0.05096681,18.10593,0.006136151,17.25471,0.005186552,16.94768,0.005127512,16.81339,0.01040057,0.0002578333,7.084242E-06,0,STAR,K3
1237657769636003866,6,18.2015,0.0138286,17.22941,0.00459283,16.84284,0.004568528,16.68793,0.004938529,16.65635,0.009348918,-0.0001906479,9.962936E-06,0,STAR,F5
1237657594613924266,6,20.29227,0.04293645,17.86543,0.006285877,16.93011,0.005452471,16.61912,0.005829779,16.46374,0.00880515,2.934151E-05,8.592454E-06,0,STAR,K5
1237663547968389622,6,20.08899,0.04959647,18.54655,0.007979133,18.0641,0.00771966,17.88051,0.008181195,17.8381,0.02191073,0.0001055435,9.678156E-06,0,STAR,F9
1237657628989456498,6,18.88502,0.02032296,17.9975,0.006148938,17.7087,0.006122337,17.60239,0.00676155,17.59693,0.01577235,-0.0004935692,1.076734E-05,0,STAR,F3/F5V (30743)
1237648722282348946,6,21.19497,0.08935392,18.98382,0.01007176,18.18116,0.00746678,17.93543,0.008233355,17.76071,0.01826815,0.0004494519,7.708065E-06,0,STAR,K3V (32147)
1237673758186013894,6,19.75509,0.04152649,17.84106,0.006572335,17.13573,0.005603539,16.89547,0.005782921,16.7771,0.01059998,0.0001349564,8.914718E-06,0,STAR,K1
1237663783676280932,6,20.18055,0.04210907,19.30609,0.01138086,18.96082,0.01083017,18.85584,0.01208372,18.71257,0.03166642,0.0001628419,4.842139E-05,0,STAR,F5
1237671562918756655,6,20.25144,0.06985136,19.09909,0.01160999,18.64707,0.01158458,18.51259,0.01376022,18.49374,0.03705701,-0.0001934757,1.528915E-05,0,STAR,F9
1237671124840284363,6,20.55047,0.05176831,17.93314,0.005966574,16.85593,0.004429051,16.41997,0.00463204,16.20592,0.006760573,-8.551781E-05,7.542796E-06,0,STAR,K5Ve (118100)
1237660553841344576,6,17.0402,0.01511113,15.84315,0.004831021,15.82743,0.004436371,15.87892,0.004752163,15.95346,0.008100767,-7.644482E-05,1.479662E-05,0,STAR,A0
1237668572007759973,6,16.2272,0.006421579,15.23904,0.002880119,14.94552,0.002903112,14.82414,0.003132952,14.8076,0.004301915,-0.0003658318,9.723421E-06,0,STAR,F5
1237656243316064307,6,18.30791,0.0168203,17.41526,0.005079073,17.07887,0.004981585,16.93472,0.00520753,16.89229,0.01037603,-0.001066215,9.504862E-06,0,STAR,F3/F5V (30743)
1237664093441294391,6,17.43824,0.01001436,16.54885,0.004146841,16.30684,0.004247134,16.23533,0.004607789,16.20573,0.007825331,0.0003704363,6.699095E-06,0,STAR,F3/F5V (30743)
1237662262169043084,6,18.01095,0.01276975,17.12599,0.004942897,17.44287,0.005948524,17.67425,0.007176704,17.85044,0.01824633,0.0004962521,7.520962E-06,0,STAR,A0
1237661210973831259,6,20.37666,0.04496006,18.15693,0.00634606,17.1966,0.005075037,16.83682,0.005341275,16.61054,0.008935572,3.297105E-06,8.568091E-06,0,STAR,K5
1237658492821831700,6,17.78802,0.01177969,16.40281,0.003793763,15.89204,0.003992109,15.7317,0.004362158,15.66661,0.006123304,-0.0001637026,8.884558E-06,0,STAR,F9
