#objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,specObjID,z,zErr,photoZ,photoErr,zWarning,class,subClass
1237674649921388622,3,18.32843,0.02424196,17.16125,0.004748667,16.64468,0.004187209,16.32339,0.004224819,16.12683,0.009837836,310796784827918336,0.07526789,1.017246E-05,0.07333,0.016125,0,GALAXY,STARFORMING
1237648720153215076,3,19.04393,0.03423055,17.99763,0.008266632,17.53225,0.008069805,17.21949,0.008912918,17.06569,0.02421774,315256124129437696,0.0947919,7.151467E-06,0.096229,0.020483,0,GALAXY,STARFORMING
1237648720153215082,3,18.78083,0.03173386,17.66046,0.007865068,17.26651,0.007961427,17.06307,0.009619323,16.94345,0.02750078,315254749739902976,0.02545308,6.903031E-06,0.032269,0.011185,0,GALAXY,STARFORMING
1237648720153215106,3,18.27739,0.01997189,17.34809,0.005625928,17.05397,0.005850883,16.82743,0.006662628,16.66768,0.01825082,315252550716647424,0.04026347,4.286593E-06,0.044727,0.007683,0,GALAXY,STARBURST
1237648720153280738,3,19.51818,0.04162538,17.74239,0.006188364,17.01106,0.00494942,16.67638,0.005158056,16.40077,0.01201674,315254474861996032,0.04093622,2.067292E-05,0.058368,0.01681,0,GALAXY,
1237648721227153520,3,19.22057,0.04935003,17.28379,0.006101319,16.31568,0.004275631,15.88572,0.004262549,15.58372,0.01005437,315258598030600192,0.1027581,2.177411E-05,0.104817,0.011421,0,GALAXY,
1237648721227153623,3,21.72594,0.24605,19.61337,0.02171769,18.05748,0.009460634,17.47279,0.00858107,17.11318,0.02120459,315259972420134912,0.2832564,5.038648E-05,0.293303,0.014994,0,GALAXY,
1237648721763303606,3,18.95535,0.03605882,17.81832,0.007427388,17.27298,0.006779705,16.93382,0.007242567,16.80468,0.02350021,314300923335698432,0.1440054,7.752065E-06,0.111374,0.022052,0,GALAXY,STARFORMING
1237648721763303606,3,18.95535,0.03605882,17.81832,0.007427388,17.27298,0.006779705,16.93382,0.007242567,16.80468,0.02350021,314302029155559424,0.1440361,6.809005E-06,0.111374,0.022052,0,GALAXY,STARFORMING
1237648721763303635,3,18.41584,0.03359054,17.45406,0.009407076,17.13295,0.009639085,16.92734,0.01496156,16.94401,0.06814714,314298180864862208,0.02492882,6.904722E-06,0.042476,0.017013,0,GALAXY,STARFORMING
1237648721763303635,3,18.41584,0.03359054,17.45406,0.009407076,17.13295,0.009639085,16.92734,0.01496156,16.94401,0.06814714,314297349922908160,0.0249406,7.410971E-06,0.042476,0.017013,0,GALAXY,STARFORMING
1237648721763303647,3,17.36038,0.01476279,15.6111,0.002953799,14.91372,0.002432232,14.57452,0.002489144,14.33267,0.004909441,314298455742769152,0.02449388,1.170489E-05,0.038075,0.011924,0,GALAXY,BROADLINE
1237648721763303647,3,17.36038,0.01476279,15.6111,0.002953799,14.91372,0.002432232,14.57452,0.002489144,14.33267,0.004909441,314297899678722048,0.02453966,1.306527E-05,0.038075,0.011924,0,GALAXY,
1237648721763303657,3,18.97369,0.05018178,17.82341,0.01832258,17.294,0.009903685,17.08572,0.02063323,16.93028,0.04081329,314297356231141376,0.02499222,1.048856E-05,0.038915,0.025936,0,GALAXY,STARFORMING
1237648721763303657,3,18.97369,0.05018178,17.82341,0.01832258,17.294,0.009903685,17.08572,0.02063323,16.93028,0.04081329,314299274068256768,0.02500616,1.23304E-05,0.038915,0.025936,0,GALAXY,STARFORMING
1237648721763369102,3,19.78342,0.05417777,17.90088,0.006998273,17.00127,0.00522572,16.57458,0.00514111,16.18471,0.01171891,314299823824070656,0.1048569,3.184425E-05,0.088052,0.01675,0,GALAXY,
1237648721763369102,3,19.78342,0.05417777,17.90088,0.006998273,17.00127,0.00522572,16.57458,0.00514111,16.18471,0.01171891,314300654766024704,0.1048671,2.534448E-05,0.088052,0.01675,0,GALAXY,
1237648721764024504,3,19.54207,0.0431506,17.64328,0.005976957,16.69894,0.004471528,16.32295,0.004507695,15.9576,0.009786349,315260797053855744,0.1297053,2.135518E-05,0.104024,0.011947,0,GALAXY,
1237648722300108902,3,18.14289,0.03225498,16.15458,0.004187902,15.10081,0.003009824,14.556,0.002951691,14.10993,0.004883411,314295706963699712,0.06956788,2.328702E-05,0.058541,0.014416,0,GALAXY,
1237648722300108902,3,18.14289,0.03225498,16.15458,0.004187902,15.10081,0.003009824,14.556,0.002951691,14.10993,0.004883411,314294876021745664,0.0695877,2.574025E-05,0.058541,0.014416,0,GALAXY,
1237648722300108940,3,19.46243,0.04092744,18.18225,0.008159505,17.5584,0.006848115,17.12397,0.007107552,16.94751,0.0170794,314293501632210944,0.1049157,8.441079E-06,0.109158,0.026467,0,GALAXY,STARBURST
1237648722300108940,3,19.46243,0.04092744,18.18225,0.008159505,17.5584,0.006848115,17.12397,0.007107552,16.94751,0.0170794,314291858673002496,0.1049216,7.051384E-06,0.109158,0.026467,0,GALAXY,STARBURST
1237648722300108982,3,19.45572,0.05603526,18.00982,0.009368373,17.3917,0.008016093,16.96756,0.008412295,16.67432,0.02010071,314291577486862336,0.07345375,1.585527E-05,0.071203,0.020769,0,GALAXY,
