objID,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,specObjID,z,zErr,photoZ,photoErr,class,subClass
1237652943164146229,23.80774,1.861627,21.47352,0.1198525,19.77099,0.03945129,18.86148,0.02537897,18.54956,0.0773438,828727789455697920,0.465444,0.0001255196,0.493103,0.025184,GALAXY,
1237652943164146229,23.80774,1.861627,21.47352,0.1198525,19.77099,0.03945129,18.86148,0.02537897,18.54956,0.0773438,828724216227457024,0.4656975,0.0002560714,0.493103,0.025184,GALAXY,BROADLINE
1237652946923487704,25.27756,1.435929,21.38791,0.08298045,19.6695,0.02608898,19.03371,0.02371544,18.71259,0.06571988,743122562342479872,0.3862031,0.0001232206,0.371771,0.028044,GALAXY,
1237652948532593110,25.59125,1.561585,21.31071,0.1206635,19.51383,0.03510952,18.76001,0.03063995,18.23341,0.06661668,742056861066356736,0.4675432,0.0001333519,0.442802,0.023819,GALAXY,
1237653586333729481,22.08613,0.3090919,21.1608,0.06807426,20.26071,0.04262105,19.58347,0.03457719,19.27944,0.09262005,853570155895089152,0.6140455,0.0001559678,0.537411,0.088579,GALAXY,
1237653613186122286,23.61885,0.931978,22.2637,0.1417291,20.69715,0.05632548,19.68538,0.03605586,19.19215,0.1059963,625038863303206912,0.5121049,0.0002414295,0.541078,0.030836,GALAXY,
1237653613722927676,23.32803,0.9939556,21.27498,0.07358522,19.52909,0.02553446,18.74524,0.02025478,18.31162,0.06098406,625023745018324992,0.4983245,0.0001102512,0.449716,0.019559,GALAXY,
1237653613722927676,23.32803,0.9939556,21.27498,0.07358522,19.52909,0.02553446,18.74524,0.02025478,18.31162,0.06098406,626071574985861120,0.4977712,0.0001410158,0.449716,0.019559,GALAXY,
1237653665252115180,22.40247,0.3394231,22.12101,0.1285729,20.93808,0.06324436,20.10319,0.0468581,19.71153,0.143087,528160338101692416,0.6252888,0.000181394,0.588964,0.047987,GALAXY,
1237654381443613395,25.53452,0.8988072,22.54953,0.1822879,20.92458,0.06209935,20.03719,0.04037165,19.37142,0.08453017,626014950137030656,0.5161283,0.0001936855,0.518342,0.033748,GALAXY,
1237654381979960132,23.03555,0.689132,22.53002,0.2272408,20.76312,0.06745188,19.54541,0.03398269,19.14321,0.08929212,625035839646230528,0.6038253,0.0002535791,0.623703,0.040236,GALAXY,
1237654381980156295,23.79662,1.076353,21.96069,0.1298616,20.04958,0.03512243,19.15502,0.02331807,18.79341,0.06323463,626048210363770880,0.5113404,0.0002097614,0.490275,0.027625,GALAXY,
1237654381980287247,21.99766,0.1874939,21.3707,0.05642525,20.07861,0.02599087,19.63214,0.02459004,19.2474,0.06474233,626040513782376448,0.4560598,4.733094E-05,0.387154,0.066711,GALAXY,
1237654381980418430,21.61998,0.2045177,20.87171,0.05534461,19.5904,0.02506214,18.94143,0.02075813,18.59489,0.05864397,626035291102144512,0.4283742,5.110712E-05,0.419766,0.07943,GALAXY,
1237654383053767139,23.16834,0.9288438,21.7116,0.1302848,19.7086,0.03169521,18.69269,0.02049162,18.24388,0.04365183,626071849863768064,0.5210676,0.0001169798,0.537258,0.029346,GALAXY,
1237654604240847476,24.26491,1.155403,22.54595,0.1795312,21.281,0.07038298,20.07932,0.03585463,19.77485,0.1045192,528169409072621568,0.737622,0.0001380839,0.627206,0.055468,GALAXY,
1237654604240978851,23.49389,1.299766,22.48153,0.2627737,20.09281,0.04337202,19.31629,0.0330654,18.91093,0.07894725,528190849549363200,0.499278,0.0002474412,0.449025,0.027973,GALAXY,
1237654605869154917,25.47014,1.185407,21.44621,0.09339806,19.61715,0.02836033,18.78703,0.0188582,18.36458,0.05002006,943633904202442752,0.4618248,0.0001716296,0.468356,0.016435,GALAXY,
1237654652562441023,24.54781,1.358484,21.79548,0.1137947,19.92211,0.03325622,19.09149,0.02273523,18.7452,0.065744,854598474161743872,0.4649181,0.0001980551,0.467584,0.023048,GALAXY,
1237654652562506537,22.50108,0.5233995,21.92159,0.1488845,20.49343,0.06294261,19.46579,0.03654544,19.09424,0.1065738,854592701725698048,0.5979023,0.0002688521,0.568875,0.048218,GALAXY,
1237654653098722642,23.77487,1.788764,21.70941,0.1621949,19.9238,0.04949765,18.8789,0.02885445,18.35539,0.07722787,853557511511369728,0.5625894,0.0001407436,0.551469,0.025243,GALAXY,
1237654653098983596,24.48385,1.14111,21.69548,0.08967574,20.42796,0.04236112,19.76713,0.03451368,19.35166,0.09521103,853574279063693312,0.2836446,0.0001600659,0.358152,0.108378,GALAXY,
1237654653635657828,23.07668,0.7909861,23.36569,0.4864193,19.57926,0.02549149,20.40938,0.0774821,18.32157,0.04428536,853541843470673920,0.4322837,0.0001104525,0.996791,0.081029,GALAXY,
1237654654172529369,26.4009,0.4858959,22.29566,0.1936479,20.44924,0.05356161,19.2909,0.02959504,18.74345,0.06660722,853527274941605888,0.5724034,0.0002595469,0.597673,0.027546,GALAXY,
1237654665438429253,21.4537,0.1553855,19.64685,0.01601255,20.65796,0.04661069,20.95529,0.07771557,18.00752,0.02492754,853580051499739136,0.0724792,1.457245E-05,-9999,-9999,GALAXY,STARFORMING
1237654669739426464,25.68501,0.8554869,21.20577,0.08026998,19.63162,0.0279241,18.80652,0.02081667,18.26584,0.05334355,307403142994094080,0.5585802,0.0001078253,0.480758,0.03176,GALAXY,
1237654879664931594,21.98497,0.2500096,20.97815,0.04273606,20.05356,0.02825951,19.33088,0.02044784,18.97167,0.04891801,658657526824331264,0.5483138,3.405992E-05,0.577482,0.057889,GALAXY,
1237655108358767337,23.13556,0.9077621,21.45767,0.1028035,19.67087,0.02969638,18.83344,0.01945098,18.52377,0.05369419,853591871249737728,0.4693685,0.0001551682,0.462641,0.019046,GALAXY,
1237655126615458263,23.26765,0.712654,23.05036,0.2883941,21.17957,0.08623732,20.38495,0.06367568,19.8048,0.117358,943607515923376128,0.3640481,0.0004871958,0.498697,0.041942,GALAXY,
1237655369278816577,21.96433,0.3655287,21.40518,0.09762382,19.85315,0.03549331,19.16373,0.02860086,18.73563,0.07007328,626042987683538944,0.3987027,0.0001202065,0.432127,0.035564,GALAXY,
1237655369278882250,22.11491,0.2616789,21.46813,0.06261192,20.66,0.04506983,20.25958,0.04565726,19.93312,0.1196387,626038864514934784,0.4286071,5.546233E-05,0.414559,0.126151,GALAXY,
1237655370352361854,22.01071,0.4102699,21.20272,0.08343863,19.57664,0.02918478,18.87556,0.02140653,18.33724,0.0550514,625044085983438848,0.40892,9.001725E-05,0.425295,0.044115,GALAXY,
1237655463768359131,24.97433,0.9315124,22.22016,0.1124924,20.42599,0.03786813,19.91479,0.03331568,19.62091,0.08958147,875971094161418240,0.3474311,0.0001619165,0.369548,0.04868,GALAXY,
1237656239008776982,20.49695,0.09264805,19.88917,0.02265872,19.5245,0.02163967,19.45362,0.02771676,19.30123,0.08277635,1247590334532184064,0.26077,7.843745E-06,0.198568,0.071575,GALAXY,
1237656239008907350,21.90305,0.1956446,22.88397,0.1758371,21.74656,0.08729077,20.25386,0.03636209,18.53658,0.03037027,1247598580869392384,0.1061358,3.075595E-05,0.013037,0.083805,GALAXY,
1237656239008973385,21.14054,0.1475609,20.11238,0.02517546,19.64078,0.02208043,19.36433,0.0245027,19.35032,0.08428961,1247597756235671552,0.1711067,9.28346E-06,0.153973,0.03811,GALAXY,
1237656240623976458,24.72311,1.223123,21.28009,0.08062608,19.65639,0.02631097,18.65509,0.01705532,18.28723,0.04250339,828729988663502848,0.5340291,0.0001216118,0.523537,0.022937,GALAXY,
1237656240623976458,24.72311,1.223123,21.28009,0.08062608,19.65639,0.02631097,18.65509,0.01705532,18.28723,0.04250339,828729163845232640,0.5341354,0.0001431402,0.523537,0.022937,GALAXY,
1237656240624239297,24.96415,0.9851832,21.47179,0.09025615,19.5519,0.02247162,18.84134,0.01804462,18.43626,0.04461202,828685733135935488,0.432028,0.0001372348,0.409382,0.026883,GALAXY,
1237656240624239297,24.96415,0.9851832,21.47179,0.09025615,19.5519,0.02247162,18.84134,0.01804462,18.43626,0.04461202,828685733320484864,0.432086,0.000142768,0.409382,0.026883,GALAXY,
1237656567044374983,21.16311,0.1342106,20.55286,0.03544999,19.84738,0.02483053,19.59934,0.02898832,19.36885,0.09121488,1247510070183356416,0.2512959,2.476866E-05,0.307359,0.067356,GALAXY,
1237656567580918369,21.3692,0.1719686,20.62444,0.03780523,19.86119,0.02599273,19.44534,0.02566321,19.31631,0.08142768,1247554325526374400,0.2102488,1.379284E-05,0.305763,0.100951,GALAXY,STARBURST
1237656567580983890,20.87952,0.1050048,20.34269,0.0281835,19.87151,0.02338424,19.75216,0.0282724,19.85184,0.1151316,1247533159927539712,0.2420702,1.010737E-05,0.248813,0.073305,GALAXY,STARBURST
1237656568118182420,21.43433,0.1856083,20.71307,0.03954524,19.95601,0.02708293,19.63361,0.0292995,19.4705,0.09813815,1247513918474053632,0.2953191,1.585497E-05,0.308484,0.088188,GALAXY,
1237656906348888218,20.69298,0.09103555,20.32162,0.02886393,19.59626,0.02043057,19.37175,0.0242804,19.21349,0.0757651,763437975672481792,0.4508685,1.210255E-05,0.400774,0.079163,GALAXY,
1237656906348888398,21.29507,0.1371489,20.67454,0.03516466,19.84647,0.02304007,19.4031,0.0233816,19.18335,0.06798671,763437425916667904,0.5551871,2.373176E-05,0.365122,0.112126,GALAXY,
1237656906349019460,21.17,0.1590737,20.35251,0.0345096,19.55527,0.02328343,19.21903,0.02484296,18.84749,0.06603204,763441274207365120,0.254284,1.577689E-05,0.28927,0.041977,GALAXY,
1237656906349019838,23.46348,0.9844838,20.91005,0.05225302,19.82595,0.02807537,19.2932,0.02582796,18.75757,0.06031713,763429729335273472,0.1901838,2.67978E-05,0.311094,0.085101,GALAXY,
1237656906349085425,21.77994,0.2174496,20.95782,0.04656523,20.04951,0.0285348,19.71418,0.03116905,19.35432,0.08525816,763427255434110976,0.4934029,6.385254E-05,0.361374,0.069876,GALAXY,
1237656906349478178,21.39102,0.1596837,20.62354,0.03629631,19.80629,0.02474049,19.56389,0.02987267,19.13838,0.07439379,763385748870162432,0.3089384,1.588734E-05,0.325927,0.044185,GALAXY,STARBURST
1237656906349609454,23.03587,0.6315689,21.7206,0.09010851,19.82435,0.02482542,19.20234,0.02135652,18.84805,0.05739887,763373104486443008,0.3494292,0.0001472774,0.369176,0.026055,GALAXY,
1237656906349609500,24.98768,1.375032,21.39992,0.08252051,19.78546,0.028463,19.02972,0.02197517,18.44249,0.04834476,763372279852722176,0.4354805,0.0001256005,0.443084,0.034086,GALAXY,
